argument_text,average_strength,argument_id,argument_itself,text,label,mace_label_1,mace_prob_1,mace_label_2,mace_prob_2,mace_label_3,mace_prob_3
"If people don't except Biology proves then we cannot use forensic evidence in court, period. And yes, we do use it. Therefore, micro/macro evolution is very REAL!",2.5,arg147946,"If people don't except Biology proves then we cannot use forensic evidence in court, period. ","If people don't except Biology proves then we cannot use forensic evidence in court, period. And yes, we do use it. Therefore, micro/macro evolution is very REAL!",3,weak,0.787474039335514,strong,0.114728318641292,moderate,0.0977976420231948
homework does no good for kids and it makes them lose interest in learning. and causes stress and exaustion and is more like a punishment,2.7518248175182483,arg151961,homework does no good for kids and it makes them lose interest in learning. and causes stress and exaustion and is more like a punishment,homework does no good for kids and it makes them lose interest in learning. and causes stress and exaustion and is more like a punishment,3,weak,0.787474039335514,strong,0.114728318641292,moderate,0.0977976420231948
coke tastes waaaay better than pepsi . .,1.9,arg319590,coke tastes waaaay better than pepsi . .,coke tastes waaaay better than pepsi . .,2,weak,0.787474039335514,strong,0.114728318641292,moderate,0.0977976420231948
"In my point of view pupil or student, i dont know who you mean, should combine studying and sport, because its hjarmful for person to sit at home the whole day and learn.",2.0,arg437158,"In my point of view pupil or student, i dont know who you mean, should combine studying and sport, because its hjarmful for person to sit at home the whole day and learn.","In my point of view pupil or student, i dont know who you mean, should combine studying and sport, because its hjarmful for person to sit at home the whole day and learn.",2,weak,0.787474039335514,strong,0.114728318641292,moderate,0.0977976420231948
"The gadsen purchase, adams-onis treaty and also the Louisiana purchase were all good for both the united states and also the country that were in on the deals.",2.0,arg591668,"The gadsen purchase, adams-onis treaty and also the Louisiana purchase were all good for both the united states and also the country that were in on the deals.","The gadsen purchase, adams-onis treaty and also the Louisiana purchase were all good for both the united states and also the country that were in on the deals.",2,weak,0.787474039335514,strong,0.114728318641292,moderate,0.0977976420231948
Capitalism provides more opportunities and the citizens seem to prosper more and be happier.,2.33,arg633483,Capitalism provides more opportunities and the citizens seem to prosper more and be happier.,Capitalism provides more opportunities and the citizens seem to prosper more and be happier.,2,weak,0.787474039335514,strong,0.114728318641292,moderate,0.0977976420231948
"No, to believe and support something with no evidence is purely foolish and on a wide scale extremely detrimental to society. These kinds of debates shouldn't even exist until the affirmative claim (that there is a god) can be proven on some notion.",1.0,arg674003, believe and support something with no evidence is purely foolish and on a wide scale extremely detrimental to society,"No, to believe and support something with no evidence is purely foolish and on a wide scale extremely detrimental to society. These kinds of debates shouldn't even exist until the affirmative claim (that there is a god) can be proven on some notion.",1,weak,0.787474039335514,strong,0.114728318641292,moderate,0.0977976420231948
No because obama sucks. He said hes not going to send any more troops to Iraq but i heard he did so he is a liar i don't like him. So no i don't think he going to win in 2012.,2.0,arg72725,He said hes not going to send any more troops to Iraq but i heard he did so he is a liar i don't like him,No because obama sucks. He said hes not going to send any more troops to Iraq but i heard he did so he is a liar i don't like him. So no i don't think he going to win in 2012.,2,weak,0.787474039335514,strong,0.114728318641292,moderate,0.0977976420231948
"No, we have way too many couples getting divorced without having to add gays into the mix. The courts are swamped. In fact, I am more inclined to outlaw marriage all together ;)",2.5,arg109293," we have way too many couples getting divorced without having to add gays into the mix. The courts are swamped. In fact, I am more inclined to outlaw marriage all together ;)","No, we have way too many couples getting divorced without having to add gays into the mix. The courts are swamped. In fact, I am more inclined to outlaw marriage all together ;)",3,weak,0.78557792153385,strong,0.109705467821016,moderate,0.104716610645134
"twilight is good and impressive, but Harry Potter is far more interesting, exciting ,entertaining then Twilight. J.K Rowling's work is outstanding. I am happy to be attached to Harry Potter series.",2.5,arg132045,"Harry Potter is far more interesting, exciting ,entertaining then Twilight. J.K Rowling's work is outstanding.","twilight is good and impressive, but Harry Potter is far more interesting, exciting ,entertaining then Twilight. J.K Rowling's work is outstanding. I am happy to be attached to Harry Potter series.",3,weak,0.78557792153385,strong,0.109705467821016,moderate,0.104716610645134
